Gene	Pearson_r	abs_r
ENSG00000123933.17	0.5271795520206362	0.5271795520206362
ENSG00000171962.18	0.5269216684709482	0.5269216684709482
ENSG00000189129.14	0.5269049696369635	0.5269049696369635
ENSG00000213088.12	0.5268091240292219	0.5268091240292219
ENSG00000105227.16	0.5259547670889106	0.5259547670889106
ENSG00000262580.5	0.5258030236462733	0.5258030236462733
ENSG00000139636.15	0.5256041515039781	0.5256041515039781
ENSG00000165197.5	0.5254415290613565	0.5254415290613565
ENSG00000099840.14	0.5252663150553545	0.5252663150553545
ENSG00000110025.13	0.524923952068253	0.524923952068253
ENSG00000105792.19	0.5247799246650531	0.5247799246650531
ENSG00000254505.11	0.5247198029758257	0.5247198029758257
ENSG00000179818.14	0.5246652643633097	0.5246652643633097
ENSG00000241684.6	0.524599190277205	0.524599190277205
ENSG00000214765.8	0.524548637666489	0.524548637666489
ENSG00000259658.5	0.524460032665608	0.524460032665608
ENSG00000164088.18	0.5237109935747161	0.5237109935747161
ENSG00000286724.1	0.5237096719609139	0.5237096719609139
ENSG00000126218.12	0.5236249295786624	0.5236249295786624
ENSG00000265996.1	0.5234179520746354	0.5234179520746354
ENSG00000243431.1	0.5229762890799937	0.5229762890799937
ENSG00000174428.18	0.5227917749413857	0.5227917749413857
ENSG00000088992.18	0.5227364257973146	0.5227364257973146
ENSG00000102796.11	0.5226548433662488	0.5226548433662488
ENSG00000185291.12	0.5222064422891192	0.5222064422891192
ENSG00000273188.1	0.5221996561719006	0.5221996561719006
ENSG00000184465.16	0.5219529929734781	0.5219529929734781
ENSG00000269929.3	0.5218954090186478	0.5218954090186478
ENSG00000267082.1	0.5217970983428794	0.5217970983428794
ENSG00000213316.10	0.521650529519192	0.521650529519192
ENSG00000267838.2	0.5215027285717841	0.5215027285717841
ENSG00000197776.8	0.5214389987854506	0.5214389987854506
ENSG00000160953.16	0.5213430102507132	0.5213430102507132
ENSG00000285051.2	0.5212592519932406	0.5212592519932406
ENSG00000261485.1	0.5205920632267169	0.5205920632267169
ENSG00000239704.11	0.5204454412655052	0.5204454412655052
ENSG00000168497.5	0.5204420677035531	0.5204420677035531
ENSG00000178971.16	0.5203678127896175	0.5203678127896175
ENSG00000136003.16	0.5200660088120428	0.5200660088120428
ENSG00000248592.7	0.5200570202549232	0.5200570202549232
ENSG00000250397.2	0.520010503738751	0.520010503738751
ENSG00000281538.1	0.5196313148774191	0.5196313148774191
ENSG00000008226.20	0.519389793144966	0.519389793144966
ENSG00000220785.7	0.5193748103430459	0.5193748103430459
ENSG00000227544.10	0.5192821338365868	0.5192821338365868
ENSG00000256508.2	0.5192274304374851	0.5192274304374851
ENSG00000274925.1	0.5190642882585282	0.5190642882585282
ENSG00000248445.5	0.5189470156449892	0.5189470156449892
ENSG00000142082.15	0.518857690908184	0.518857690908184
ENSG00000161960.16	0.5185581746488104	0.5185581746488104
ENSG00000277631.5	0.5183471573212187	0.5183471573212187
ENSG00000168079.17	0.518240452566689	0.518240452566689
ENSG00000275152.5	0.5182099203587927	0.5182099203587927
ENSG00000041880.14	0.5180719488597283	0.5180719488597283
ENSG00000272040.1	0.5179223463395721	0.5179223463395721
ENSG00000164007.11	0.5178696992731694	0.5178696992731694
ENSG00000100068.13	0.5177490620191922	0.5177490620191922
ENSG00000117724.13	-0.5177012591323955	0.5177012591323955
ENSG00000258311.5	0.5175227500589569	0.5175227500589569
ENSG00000099365.11	0.5173459893585264	0.5173459893585264
ENSG00000275888.1	0.5169397726510316	0.5169397726510316
ENSG00000258646.1	0.516910122398783	0.516910122398783
ENSG00000165028.12	0.5165101299631701	0.5165101299631701
ENSG00000274659.2	0.5162781516799835	0.5162781516799835
ENSG00000170222.12	0.5157193096963935	0.5157193096963935
ENSG00000244055.2	0.5155366009888002	0.5155366009888002
ENSG00000180139.11	0.5154918421949494	0.5154918421949494
ENSG00000236871.7	0.515459421185298	0.515459421185298
ENSG00000174680.10	0.5152614198720281	0.5152614198720281
ENSG00000106479.11	0.5152382464747307	0.5152382464747307
ENSG00000285589.1	0.5151395286377134	0.5151395286377134
ENSG00000149090.12	0.5145380120623795	0.5145380120623795
ENSG00000241769.7	0.5144952199313922	0.5144952199313922
ENSG00000120049.20	0.5144229193728709	0.5144229193728709
ENSG00000176248.9	0.5143841434706194	0.5143841434706194
ENSG00000166432.15	0.514234003021045	0.514234003021045
ENSG00000270091.1	0.5141164673079957	0.5141164673079957
ENSG00000276148.1	0.5140658761082313	0.5140658761082313
ENSG00000223745.8	0.5140532416396206	0.5140532416396206
ENSG00000226696.6	0.5139175443710425	0.5139175443710425
ENSG00000160323.19	0.5138098015773945	0.5138098015773945
ENSG00000144579.8	0.5137188408258966	0.5137188408258966
ENSG00000005379.17	0.5136623401520725	0.5136623401520725
ENSG00000204305.14	0.5131500099633833	0.5131500099633833
ENSG00000187942.12	0.5126841414296908	0.5126841414296908
ENSG00000267532.5	0.51249644879066	0.51249644879066
ENSG00000145386.11	-0.5121462941769912	0.5121462941769912
ENSG00000278112.1	0.5120023939168311	0.5120023939168311
ENSG00000285938.1	0.5119275242170376	0.5119275242170376
ENSG00000226252.1	0.5119140820148856	0.5119140820148856
ENSG00000181035.14	0.5115534523698965	0.5115534523698965
ENSG00000272153.1	0.5114929724004972	0.5114929724004972
ENSG00000162461.8	0.5111568483076537	0.5111568483076537
ENSG00000236017.8	0.5110993016610069	0.5110993016610069
ENSG00000227782.2	0.511066574999233	0.511066574999233
ENSG00000129197.14	0.5109881272130167	0.5109881272130167
ENSG00000259236.1	0.5109624351311127	0.5109624351311127
ENSG00000273148.1	0.5109410884181023	0.5109410884181023
ENSG00000274105.1	0.5107722605547959	0.5107722605547959
ENSG00000185271.9	0.5106994899973037	0.5106994899973037
ENSG00000285728.2	0.5103957735222687	0.5103957735222687
ENSG00000215041.10	0.5103893439225012	0.5103893439225012
ENSG00000169607.13	-0.5101818301580989	0.5101818301580989
ENSG00000206417.8	0.5099341945293158	0.5099341945293158
ENSG00000149527.18	0.5099017341586404	0.5099017341586404
ENSG00000090006.18	0.5097057536393748	0.5097057536393748
ENSG00000272506.1	0.5096715390178512	0.5096715390178512
ENSG00000214783.9	0.5096665715955966	0.5096665715955966
ENSG00000164406.8	0.5093900911056032	0.5093900911056032
ENSG00000247092.7	0.5092029721586233	0.5092029721586233
ENSG00000168096.15	0.5085608111191772	0.5085608111191772
ENSG00000169660.17	0.5085536995929469	0.5085536995929469
ENSG00000168060.16	0.5084901669296202	0.5084901669296202
ENSG00000179335.18	0.5084453053541066	0.5084453053541066
ENSG00000182481.10	-0.5083837484332298	0.5083837484332298
ENSG00000241644.2	0.508260284906132	0.508260284906132
ENSG00000268230.5	0.5082537234064732	0.5082537234064732
ENSG00000155275.19	0.5080615369928191	0.5080615369928191
ENSG00000274403.1	0.5078949590843734	0.5078949590843734
ENSG00000100813.14	0.5077618770220431	0.5077618770220431
ENSG00000283787.2	0.5077607059733659	0.5077607059733659
ENSG00000183378.12	0.5075955990457197	0.5075955990457197
ENSG00000274341.1	0.5075853665974932	0.5075853665974932
ENSG00000232653.8	0.5074680209207302	0.5074680209207302
ENSG00000197536.11	0.507069527712916	0.507069527712916
ENSG00000237840.6	0.5068997970979027	0.5068997970979027
ENSG00000163815.6	0.5068046138663068	0.5068046138663068
ENSG00000100802.15	0.5064074821879179	0.5064074821879179
ENSG00000214548.18	0.5062571337833995	0.5062571337833995
ENSG00000254536.2	0.506194334012984	0.506194334012984
ENSG00000132635.17	0.5060246190398775	0.5060246190398775
ENSG00000111077.18	0.5059057209325272	0.5059057209325272
ENSG00000259081.1	0.5058063562638198	0.5058063562638198
ENSG00000162231.14	0.5053605087434585	0.5053605087434585
ENSG00000168477.19	0.5053139894973605	0.5053139894973605
ENSG00000286067.1	0.5046055443484614	0.5046055443484614
ENSG00000224066.1	0.5044972662413744	0.5044972662413744
ENSG00000263990.1	0.504478731033259	0.504478731033259
ENSG00000240038.6	0.5043952976335377	0.5043952976335377
ENSG00000148204.12	0.5043648572757122	0.5043648572757122
ENSG00000185522.9	0.5043030130089297	0.5043030130089297
ENSG00000225398.3	0.5041322540502884	0.5041322540502884
ENSG00000266967.7	0.5039969355560111	0.5039969355560111
ENSG00000148773.14	-0.5038361773861529	0.5038361773861529
ENSG00000225057.2	0.5035775059426757	0.5035775059426757
ENSG00000245812.3	0.5035590500092102	0.5035590500092102
ENSG00000288033.1	0.5033899817972839	0.5033899817972839
ENSG00000114346.14	-0.5032002544267394	0.5032002544267394
ENSG00000280239.1	0.5031848664395193	0.5031848664395193
ENSG00000120458.13	0.5028577875986233	0.5028577875986233
ENSG00000235505.7	0.5025631894422542	0.5025631894422542
ENSG00000281026.1	0.5025221287988485	0.5025221287988485
ENSG00000231160.10	0.502131400484933	0.502131400484933
ENSG00000167553.16	-0.5020581748541018	0.5020581748541018
ENSG00000248994.2	0.5019310227349786	0.5019310227349786
ENSG00000286214.1	0.5014807379702676	0.5014807379702676
ENSG00000010319.7	0.5014595227728907	0.5014595227728907
ENSG00000285752.1	0.5011022207117394	0.5011022207117394
ENSG00000200356.1	0.5008779481297498	0.5008779481297498
ENSG00000280739.3	0.5008334338452849	0.5008334338452849
ENSG00000169682.18	0.5007111795217284	0.5007111795217284
ENSG00000179094.16	0.5006794838787657	0.5006794838787657
ENSG00000215067.10	0.5005751605138328	0.5005751605138328
ENSG00000088325.16	-0.5004776663340004	0.5004776663340004
ENSG00000286977.1	0.4998409788788245	0.4998409788788245
ENSG00000149575.9	0.4995614188049608	0.4995614188049608
ENSG00000170209.5	0.4995414745787169	0.4995414745787169
ENSG00000249494.6	0.4993694894104084	0.4993694894104084
ENSG00000085563.15	0.4992935940559473	0.4992935940559473
ENSG00000151376.17	0.49922746370381843	0.49922746370381843
ENSG00000272645.3	0.49914792333135355	0.49914792333135355
ENSG00000178977.3	0.49907649896634165	0.49907649896634165
ENSG00000154832.15	0.49889787080548204	0.49889787080548204
ENSG00000268189.2	0.49873720231635055	0.49873720231635055
ENSG00000213398.8	0.4986813992110181	0.4986813992110181
ENSG00000272374.1	0.4983999700693596	0.4983999700693596
ENSG00000163239.12	0.49824365275799853	0.49824365275799853
ENSG00000272078.1	0.49802472279698584	0.49802472279698584
ENSG00000059122.17	0.4980042286004283	0.4980042286004283
ENSG00000188747.8	0.49786604909470533	0.49786604909470533
ENSG00000272752.6	0.4977276857435465	0.4977276857435465
ENSG00000177098.9	0.4977083640517887	0.4977083640517887
ENSG00000258727.1	0.4976248738251122	0.4976248738251122
ENSG00000260645.2	0.4975600242608973	0.4975600242608973
ENSG00000135437.10	0.49742155454638853	0.49742155454638853
ENSG00000238164.6	0.4972780415412858	0.4972780415412858
ENSG00000104983.8	0.49722801424406987	0.49722801424406987
ENSG00000279457.4	0.4971364229498679	0.4971364229498679
ENSG00000089847.12	0.49695827518022245	0.49695827518022245
ENSG00000138180.16	-0.4967952258097798	0.4967952258097798
ENSG00000164050.13	0.49666743723741946	0.49666743723741946
ENSG00000168237.18	0.49658128366432236	0.49658128366432236
ENSG00000138071.14	-0.49640958081914516	0.49640958081914516
ENSG00000228401.5	0.4963919084070163	0.4963919084070163
ENSG00000177363.5	0.4963401435195523	0.4963401435195523
ENSG00000180264.11	0.4963370633833104	0.4963370633833104
ENSG00000262370.6	0.49587082139626204	0.49587082139626204
ENSG00000267221.3	0.49579239412971626	0.49579239412971626
ENSG00000186642.16	0.4957203270405135	0.4957203270405135
ENSG00000255122.1	0.4956814880425109	0.4956814880425109
ENSG00000119725.20	0.4956564520872486	0.4956564520872486
ENSG00000224713.4	0.49536940130123674	0.49536940130123674
ENSG00000223442.1	0.49535565382097113	0.49535565382097113
ENSG00000134884.15	0.494875911946698	0.494875911946698
ENSG00000169679.15	-0.4948378000823231	0.4948378000823231
ENSG00000159788.19	0.4948161449862509	0.4948161449862509
ENSG00000144504.15	0.49460906027445917	0.49460906027445917
ENSG00000277959.1	0.4945717672579648	0.4945717672579648
ENSG00000120471.15	0.4944343000434104	0.4944343000434104
ENSG00000189157.14	0.49381486976715944	0.49381486976715944
ENSG00000182873.5	0.4937614102306828	0.4937614102306828
ENSG00000255284.2	0.49362732436096224	0.49362732436096224
ENSG00000169964.8	0.4934743167859186	0.4934743167859186
ENSG00000166333.14	0.49332786908567944	0.49332786908567944
ENSG00000179523.5	0.4932976410851901	0.4932976410851901
ENSG00000166960.16	0.4931748845428465	0.4931748845428465
ENSG00000204681.11	0.4930127749942534	0.4930127749942534
ENSG00000262089.1	0.49272517114050673	0.49272517114050673
ENSG00000184205.14	0.4925554816759514	0.4925554816759514
ENSG00000183401.12	0.49255312961910624	0.49255312961910624
ENSG00000177042.14	0.4924564743433366	0.4924564743433366
ENSG00000157782.9	0.49225324096859446	0.49225324096859446
ENSG00000166436.16	0.49207014726099896	0.49207014726099896
ENSG00000267395.5	0.4920082528721247	0.4920082528721247
ENSG00000234290.2	0.49199832870722204	0.49199832870722204
ENSG00000101447.15	-0.4918231137645839	0.4918231137645839
